center,left,right,steering,throttle,brake,speed
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_46_510.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_46_510.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_46_510.jpg, 0.06678332, 0.5625547, 0, 27.54091
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_46_613.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_46_613.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_46_613.jpg, 0.2028773, 0.6111597, 0, 27.96726
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_46_725.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_46_725.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_46_725.jpg, 0.2028773, 0.6111597, 0, 28.49898
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_46_826.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_46_826.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_46_826.jpg, 0.2028773, 0.6111597, 0, 28.9451
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_46_933.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_46_933.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_46_933.jpg, 0.2028773, 0.6111597, 0, 29.38924
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_47_042.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_47_042.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_47_042.jpg, 0.2223194, 0.6208808, 0, 29.91801
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_47_154.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_47_154.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_47_154.jpg, 0.2320405, 0.6306018, 0, 30.09494
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_47_265.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_47_265.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_47_265.jpg, 0.2320405, 0.6306018, 0, 30.09541
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_47_379.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_47_379.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_47_379.jpg, 0.2320405, 0.6208808, 0, 30.09228
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_47_489.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_47_489.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_47_489.jpg, 0.2320405, 0.6208808, 0, 30.09355
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_47_590.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_47_590.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_47_590.jpg, 0.2320405, 0.6208808, 0, 30.09297
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_47_701.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_47_701.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_47_701.jpg, 0.2320405, 0.6208808, 0, 30.09299
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_47_815.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_47_815.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_47_815.jpg, 0.2417615, 0.6208808, 0, 30.09298
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_47_930.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_47_930.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_47_930.jpg, 0.2612035, 0.6208808, 0, 30.09193
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_48_038.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_48_038.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_48_038.jpg, 0.2903665, 0.6208808, 0, 30.09105
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_48_147.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_48_147.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_48_147.jpg, 0.2903665, 0.6208808, 0, 30.09199
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_48_265.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_48_265.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_48_265.jpg, 0.2903665, 0.6208808, 0, 30.09226
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_48_369.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_48_369.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_48_369.jpg, 0.2125984, 0.5819967, 0, 30.08829
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_48_473.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_48_473.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_48_473.jpg, 0.1348303, 0.4945076, 0, 30.07194
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_48_576.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_48_576.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_48_576.jpg, 0.09594633, 0.4750656, 0, 30.05846
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_48_697.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_48_697.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_48_697.jpg, 0.09594633, 0.4750656, 0, 30.05784
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_48_820.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_48_820.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_48_820.jpg, 0.09594633, 0.4750656, 0, 30.05753
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_48_920.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_48_920.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_48_920.jpg, 0.09594633, 0.4750656, 0, 30.05732
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_49_036.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_49_036.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_49_036.jpg, 0.09594633, 0.4750656, 0, 30.05734
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_49_150.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_49_150.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_49_150.jpg, 0.1834354, 0.4847866, 0, 30.05321
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_49_257.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_49_257.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_49_257.jpg, 0.2028773, 0.4945076, 0, 30.06169
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_49_357.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_49_357.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_49_357.jpg, 0.1931564, 0.3389715, 0, 30.04362
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_49_474.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_49_474.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_49_474.jpg, 0.03762032, 0.1639934, 0, 29.91655
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_45_49_593.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_45_49_593.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_45_49_593.jpg, 0.03762032, 0.1737144, 0, 29.81969
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_08_215.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_08_215.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_08_215.jpg, 0.1639933, 0.6306018, 0, 20.61303
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_08_327.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_08_327.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_08_327.jpg, 0.2514825, 0.6403227, 0, 21.14002
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_08_436.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_08_436.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_08_436.jpg, 0.3681346, 0.6792068, 0, 21.80281
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_08_546.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_08_546.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_08_546.jpg, 0.3681346, 0.6792068, 0, 22.36363
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_08_657.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_08_657.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_08_657.jpg, 0.3681346, 0.6792068, 0, 23.05619
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_08_771.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_08_771.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_08_771.jpg, 0.3681346, 0.6792068, 0, 23.6688
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_08_885.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_08_885.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_08_885.jpg, 0.3681346, 0.6792068, 0, 24.35454
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_08_987.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_08_987.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_08_987.jpg, 0.3681346, 0.6792068, 0, 24.9013
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_09_100.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_09_100.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_09_100.jpg, 0.3681346, 0.6792068, 0, 25.57736
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_09_206.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_09_206.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_09_206.jpg, 0.3778555, 0.6792068, 0, 26.13399
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_09_325.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_09_325.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_09_325.jpg, 0.3681346, 0.6792068, 0, 26.78687
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_09_430.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_09_430.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_09_430.jpg, 0.3681346, 0.6792068, 0, 27.32106
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_09_543.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_09_543.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_09_543.jpg, 0.3681346, 0.6792068, 0, 27.96535
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_09_663.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_09_663.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_09_663.jpg, 0.3778555, 0.6792068, 0, 28.59906
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_09_777.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_09_777.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_09_777.jpg, 0.3681346, 0.6792068, 0, 29.23007
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_09_885.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_09_885.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_09_885.jpg, 0.2903665, 0.6306018, 0, 29.74676
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_09_991.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_09_991.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_09_991.jpg, 0.1639933, 0.5819967, 0, 30.09532
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_10_098.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_10_098.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_10_098.jpg, 0, 0.4750656, 0, 30.05772
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_10_210.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_10_210.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_10_210.jpg, 0, 0.4750656, 0, 30.05714
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_10_323.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_10_323.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_10_323.jpg, 0, 0.4750656, 0, 30.05659
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_10_432.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_10_432.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_10_432.jpg, 0, 0.4750656, 0, 30.05743
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_10_539.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_10_539.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_10_539.jpg, 0, 0.4750656, 0, 30.05741
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_10_643.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_10_643.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_10_643.jpg, 0.1737144, 0.6014388, 0, 30.08146
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_10_746.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_10_746.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_10_746.jpg, 0.1931564, 0.6111597, 0, 30.08681
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_10_850.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_10_850.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_10_850.jpg, 0.1931564, 0.6014388, 0, 30.08696
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_10_963.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_10_963.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_10_963.jpg, 0.07650433, 0.5333917, 0, 30.06979
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_11_067.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_11_067.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_11_067.jpg, 0.06678332, 0.5236707, 0, 30.07002
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_11_173.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_11_173.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_11_173.jpg, 0.04734132, 0.5042287, 0, 30.06455
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_11_280.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_11_280.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_11_280.jpg, 0.04734132, 0.5042287, 0, 30.0647
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_11_396.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_11_396.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_11_396.jpg, 0, 0.2806455, 0, 30.01595
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_11_502.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_11_502.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_11_502.jpg, 0, 0.02789932, 0, 29.90936
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_29_002.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_29_002.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_29_002.jpg, 0.4070186, 0.9125109, 0, 22.61243
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_29_111.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_29_111.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_29_111.jpg, 0.4459026, 0.9027899, 0, 23.39586
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_29_222.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_29_222.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_29_222.jpg, 0.4653446, 0.8930689, 0, 24.37513
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_29_332.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_29_332.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_29_332.jpg, 0.4556235, 0.8930689, 0, 25.18933
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_29_447.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_29_447.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_29_447.jpg, 0.2028773, 0.6597648, 0, 25.98123
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_29_550.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_29_550.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_29_550.jpg, 0.2028773, 0.6597648, 0, 26.53534
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_29_653.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_29_653.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_29_653.jpg, 0.2028773, 0.6597648, 0, 27.07554
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_29_756.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_29_756.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_29_756.jpg, 0.2612035, 0.6792068, 0, 27.71007
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_29_863.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_29_863.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_29_863.jpg, 0.2806455, 0.6986488, 0, 28.25388
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_29_982.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_29_982.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_29_982.jpg, 0.2806455, 0.6889278, 0, 28.90366
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_30_095.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_30_095.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_30_095.jpg, 0.2028773, 0.6500438, 0, 29.54069
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_30_203.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_30_203.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_30_203.jpg, 0.03762032, 0.5917178, 0, 29.99902
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_30_315.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_30_315.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_30_315.jpg, 0.03762032, 0.5819967, 0, 30.0849
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_30_438.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_30_438.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_30_438.jpg, 0.04734132, 0.5917178, 0, 30.0872
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_30_540.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_30_540.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_30_540.jpg, 0.04734132, 0.5917178, 0, 30.08723
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_30_647.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_30_647.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_30_647.jpg, 0.1737144, 0.6208808, 0, 30.08741
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_30_761.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_30_761.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_30_761.jpg, 0.2806455, 0.6694857, 0, 30.09708
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_30_869.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_30_869.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_30_869.jpg, 0.2125984, 0.6306018, 0, 30.10055
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_30_984.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_30_984.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_30_984.jpg, 0.02789932, 0.5528337, 0, 30.07449
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_31_104.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_31_104.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_31_104.jpg, 0, 0.4750656, 0, 30.06035
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_31_223.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_31_223.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_31_223.jpg, 0.01817831, 0.5236707, 0, 30.05742
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_31_331.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_31_331.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_31_331.jpg, 0.1542723, 0.6014388, 0, 30.08514
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_31_454.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_31_454.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_31_454.jpg, 0.1348303, 0.5722757, 0, 30.08844
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_31_563.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_31_563.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_31_563.jpg, 0, 0.2709244, 0, 30.007
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_31_673.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_31_673.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_31_673.jpg, 0, 0, 0, 29.80396
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_31_780.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_31_780.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_31_780.jpg, 0, 0, 0, 29.44365
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_49_099.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_49_099.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_49_099.jpg, 0.5333916, 0.7375328, 0, 22.60539
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_17_46_49_213.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_17_46_49_213.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_17_46_49_213.jpg, 0.5333916, 0.7375328, 0, 23.13935
